factid,timeid,clientid,addressid,productid,orderid,orderlineid,SALES,DEALSIZE
2277,213,44,2277,2276,213,2277,1575.96,Small
2278,28,28,2278,2276,28,2278,1630.2,Small
2279,29,5,2279,2276,29,2279,1701.28,Small
2280,30,30,2280,2276,30,2280,2850.82,Small
2281,138,138,2281,2276,138,2281,2692.06,Small
2282,32,108,2282,2276,139,2282,2174.42,Small
2283,33,33,2283,2276,33,2283,3167.36,Medium
2284,34,34,2284,2276,34,2284,2142.66,Small
2285,35,35,2285,2276,35,2285,2117.52,Small
2286,143,143,2286,2276,143,2286,2419.95,Small
2287,144,44,2287,2276,144,2287,2191.2,Small
2288,38,38,2288,2276,38,2288,3043.04,Medium
2289,39,39,2289,2276,39,2289,1228.2,Small
2290,40,21,21,2276,40,2290,1330.35,Small
2291,148,18,2291,2276,148,2291,2792.52,Small
2292,42,42,2292,2276,42,2292,2296,Small
2293,43,43,2293,2276,43,2293,2629.44,Small
2294,151,35,2294,2276,151,2294,1912.16,Small
2295,124,11,2295,2276,284,143,8209.44,Large
2296,46,8,2296,2276,46,2296,2431.77,Small
2297,123,28,2297,2276,206,294,3139.99,Medium
2298,48,25,2298,2276,287,211,5669.64,Medium
2299,49,51,51,2276,156,278,3160.25,Medium
2300,50,44,2300,2276,209,1170,6799.68,Medium
2301,52,52,2301,2276,52,2301,1867.32,Small
2302,53,25,2302,2276,53,2302,2702.04,Small
2303,552,481,2303,2303,552,2303,2406.36,Small
2304,55,10,10,2303,55,2304,2094.67,Small
2305,783,25,2305,2303,783,2305,2797.9,Small
2306,2306,571,2306,2303,2306,2306,1637.2,Small
2307,5,5,2307,2303,5,2307,2281.91,Small
2308,63,63,2308,2303,63,2308,2307.24,Small
2309,10,10,10,2303,10,2309,1320.8,Small
2310,788,120,2310,2303,788,2310,2642.82,Small
2311,563,131,2311,2303,563,2311,3061,Medium
2312,564,25,2312,2303,564,2312,3164.4,Medium
2313,14,14,2313,2303,14,2313,1791.16,Small
2314,566,464,2314,2303,566,2314,4093,Medium
2315,793,196,2315,2303,793,2315,2234.4,Small
2316,17,71,2316,2303,71,2316,3037.84,Medium
2317,123,123,2317,2303,123,2317,1419.84,Small
2318,1233,481,2318,2303,1233,2318,1948.08,Small
2319,20,114,2319,2303,1584,2319,2307.24,Small
2320,798,554,2320,2303,798,2320,1780.4,Small
2321,21,21,21,2303,21,2321,3544.17,Medium
2322,22,14,2322,2303,22,2322,3619.44,Medium
2323,23,23,2323,2303,23,2323,3918.95,Medium
2324,575,1,2324,2303,575,2324,1483.02,Small
2325,802,12,2325,2303,802,2325,4819.26,Medium
2326,577,174,2326,2303,577,2326,1591.72,Small
2327,161,161,2327,2327,161,2327,3669.78,Medium
2328,1,1,2328,2327,1,2328,2168.5,Small
2329,163,44,2329,2327,163,2329,2694,Small
2330,3,3,2330,2327,3,59,3251.34,Medium
2331,4,4,2331,2327,4,2331,2347.15,Small
2332,166,51,51,2327,166,1218,3920.88,Medium
2333,6,6,2333,2327,6,621,2514.6,Small
2334,1675,25,2334,2327,1675,2334,3600.24,Medium
2335,9,9,2335,2327,9,2335,4040.03,Medium
2336,250,6,2336,2327,250,216,3336.9,Medium
2337,11,11,2337,2327,11,56,3113.64,Medium
2338,1102,9,2338,2327,1102,644,2832,Small
2339,1202,121,2339,2327,1202,2339,3330.98,Medium
2340,175,175,2340,2327,175,150,4304.64,Medium
2341,15,15,2341,2327,15,136,2600.26,Small
2342,16,16,2342,2327,16,722,4382.16,Medium
2343,17,17,2343,2327,17,2343,4235,Medium
2344,179,258,2344,2327,258,838,2626.8,Small
2345,467,65,2345,2327,467,543,5026.56,Medium
2346,20,20,2346,2327,20,2346,2201.62,Small
2347,1161,25,2347,2327,1161,67,4326.8,Medium
2348,470,109,2348,2327,470,646,3425.18,Medium
2349,22,14,2349,2327,22,186,4701.88,Medium
2350,472,44,2350,2327,472,2350,2204.1,Small
2351,24,24,2351,2327,24,79,5189.4,Medium
2352,552,481,2352,2352,552,2352,1565.85,Small
2353,55,10,10,2352,55,2353,2480.38,Small
2354,783,25,2354,2352,783,2354,1355.13,Small
2355,109,109,2355,2352,109,2355,1246.44,Small
2356,2356,25,2356,2352,2356,2356,820.4,Small
2357,5,5,2357,2352,5,2357,2492.64,Small
2358,8,36,2358,2352,2358,2358,1113.6,Small
2359,63,63,2359,2352,63,2359,1763.86,Small
2360,10,10,10,2352,10,2360,1896.66,Small
2361,788,120,2361,2352,788,2361,1449.35,Small
2362,563,131,2362,2352,563,2362,1869.48,Small
2363,564,25,2363,2352,564,2363,1860.53,Small
2364,14,14,2364,2352,14,2364,1724.82,Small
2365,566,464,2365,2352,566,2365,1713.69,Small
2366,567,567,2366,2352,567,2366,1259.44,Small
2367,17,71,2367,2352,71,2367,2051.08,Small
2368,123,123,2368,2352,123,2368,1617.38,Small
2369,1233,481,2369,2352,1233,2369,1765.62,Small
2370,20,114,2370,2352,1584,2370,2024.8,Small
2371,798,554,2371,2352,798,2371,3288.4,Medium
2372,21,21,21,2352,21,2372,2725.47,Small
2373,22,14,2373,2352,22,2373,3224.2,Medium
2374,23,23,2374,2352,23,118,3211.38,Medium
2375,575,1,2375,2352,575,2375,1796.34,Small
2376,802,12,2376,2352,802,2376,1979.6,Small
2377,577,174,2377,2352,577,2377,1921.41,Small
2378,266,25,2378,2378,266,1374,3705.24,Medium
2379,368,31,2379,2378,368,279,2843.91,Small
2380,188,188,2380,2378,188,709,6176.42,Medium
2381,370,182,2381,2378,370,191,5500.44,Medium
2382,371,128,2382,2378,371,373,3220.1,Medium
2383,191,30,2383,2378,191,2383,4556.16,Medium
2384,32,174,2384,2378,192,16,3114.89,Medium
2385,113,374,2385,2378,374,72,4948.2,Medium
2386,34,71,2386,2378,375,88,5161.17,Medium
2387,142,142,2387,2378,142,2387,2657.76,Small
2388,196,196,2388,2378,196,57,3983.05,Medium
2389,277,177,2389,2378,277,424,3974.94,Medium
2390,198,25,2390,2378,379,646,2928.42,Small
2391,39,143,2391,2378,146,37,3054.57,Medium
2392,199,44,2392,2378,381,2392,3345.26,Medium
2393,120,44,2393,2378,200,160,4310.72,Medium
2394,42,0,2394,2378,383,2094,4983.14,Medium
2395,150,15,2395,2378,150,525,4618.32,Medium
2396,151,203,2396,2378,203,297,3403.12,Medium
2397,124,17,2397,2378,124,324,5190.42,Medium
2398,205,134,2398,2378,205,33,3141.57,Medium
2399,126,25,2399,2378,126,2399,2213.4,Small
2400,127,1,2400,2378,127,81,4896.7,Medium
2401,208,44,2401,2378,208,2401,2714.4,Small
2402,725,25,2402,2378,725,2402,3087.05,Medium
2403,130,2,2403,2378,130,380,5692.96,Medium
2404,392,25,2404,2378,392,46,3460.86,Medium
2405,53,14,2405,2378,160,2405,1895.94,Small
2406,266,25,2406,2406,266,2406,1705.92,Small
2407,187,30,2407,2406,187,2407,1033.41,Small
2408,188,188,2408,2406,188,2408,3179.52,Medium
2409,189,44,2409,2406,189,2409,2091.18,Small
2410,190,25,2410,2406,190,2410,1779.71,Small
2411,191,30,2411,2406,191,2411,2537.64,Small
2412,32,174,2412,2406,192,2412,2448.72,Small
2413,113,109,2413,2406,193,2413,972.4,Small
2414,114,38,2414,2406,194,2414,2856.14,Small
2415,195,34,2415,2406,195,2415,1968.3,Small
2416,196,196,2416,2406,196,2416,2056.2,Small
2417,277,177,2417,2406,277,2417,2242.02,Small
2418,198,182,2418,2406,198,2418,3128.65,Medium
2419,199,18,2419,2406,199,2419,2443.26,Small
2420,120,44,2420,2406,200,2420,2470.86,Small
2421,42,0,2421,2406,383,2421,1927.45,Small
2422,122,202,2422,2406,202,2422,2051.56,Small
2423,151,203,2423,2406,203,2423,2337.38,Small
2424,124,17,2424,2406,124,2090,5932.96,Medium
2425,125,31,2425,2406,125,404,2296.77,Small
2426,126,25,2426,2406,126,2426,6490.88,Medium
2427,127,1,2427,2406,127,2427,1623.25,Small
2428,288,39,2428,2406,288,2428,1405.92,Small
2429,725,25,2429,2406,725,2429,2282.28,Small
2430,130,2,2430,2406,130,87,8977.05,Large
2431,211,13,2431,2406,211,2431,3256.35,Medium
2432,161,161,2432,2432,161,2432,2821.66,Small
2433,1,1,2433,2432,1,2433,3293.4,Medium
2434,163,44,2434,2432,163,2434,4224,Medium
2435,3,3,2435,2432,3,2435,3091.68,Medium
2436,4,4,2436,2432,4,2436,2219.6,Small
2437,166,51,51,2432,166,2437,3866.4,Medium
2438,6,6,2438,2432,6,2438,1964.76,Small
2439,1675,25,2439,2432,1675,2439,2668.8,Small
2440,9,9,2440,2432,9,2440,3222,Medium
2441,250,6,2441,2432,250,2441,3864.5,Medium
2442,11,11,2442,2432,11,2442,1366.8,Small
2443,1102,9,2443,2432,1102,2443,3475.68,Medium
2444,1202,121,2444,2432,1202,2444,4206.5,Medium
2445,175,175,2445,2432,175,2445,1486.38,Small
2446,15,15,2446,2432,15,2446,3077.88,Medium
2447,16,16,2447,2432,16,2447,3544.2,Medium
2448,17,17,2448,2432,17,2448,2483.04,Small
2449,179,258,2449,2432,258,2449,3478.05,Medium
2450,467,65,2450,2432,467,1224,3657.8,Medium
2451,20,20,2451,2432,20,387,4682.36,Medium
2452,469,2,2452,2432,469,136,3937.7,Medium
2453,470,109,2453,2432,470,198,4984.32,Medium
2454,22,14,2454,2432,22,234,5406.66,Medium
2455,472,44,2455,2432,472,2455,3491.18,Medium
2456,24,24,2456,2432,24,2456,2118.54,Small
2457,106,106,2457,2457,106,2457,2897.47,Small
2458,107,20,2458,2457,107,2458,1916.75,Small
2459,108,108,2459,2457,108,2459,1860,Small
2460,189,44,2460,2457,189,2460,2624,Small
2461,190,25,2461,2457,190,2461,2780.81,Small
2462,111,42,2462,2457,111,2462,3239.62,Medium
2463,994,197,2463,2457,994,2463,1824,Small
2464,113,109,2464,2457,193,2464,1134,Small
2465,114,114,2465,2457,114,2465,1487.41,Small
2466,195,34,2466,2457,195,2466,2837.46,Small
2467,116,116,2467,2457,116,2467,1942.77,Small
2468,1830,12,2468,2457,1830,2468,2544.12,Small
2469,117,0,2469,2457,117,2469,2568.24,Small
2470,118,52,2470,2457,118,2470,2108,Small
2471,119,119,2471,2457,119,2471,1372.14,Small
2472,120,120,2472,2457,120,2472,3540.15,Medium
2473,121,121,2473,2457,121,2473,1958.84,Small
2474,122,202,2474,2457,202,2474,2700,Small
2475,1307,14,2475,2457,1307,2475,2542,Small
2476,1083,27,2476,2457,1083,2476,2340,Small
2477,74,39,2477,2457,74,724,2816.44,Small
2478,126,25,2478,2457,126,2478,3526.82,Medium
2479,128,128,2479,2457,128,174,4627.92,Medium
2480,1966,44,2480,2457,1966,2480,1933.5,Small
2481,340,44,2481,2457,340,2481,2600.13,Small
2482,132,121,2482,2457,132,2482,2639.58,Small
2483,552,481,2483,2483,552,478,3312.97,Medium
2484,55,10,10,2483,55,2484,3863.87,Medium
2485,783,25,2485,2483,783,2485,1863.36,Small
2486,109,109,2486,2483,109,211,3945.96,Medium
2487,2356,25,2487,2483,2356,377,4954.08,Medium
2488,5,5,2488,2483,5,2488,2762.2,Small
2489,8,36,2489,2483,2358,2489,3989.76,Medium
2490,63,63,2490,2483,63,2490,1649.55,Small
2491,10,10,10,2483,10,2491,2534.75,Small
2492,788,120,2492,2483,788,2157,2580.25,Small
2493,563,131,2493,2483,563,2493,2831.54,Small
2494,564,25,2494,2483,564,2494,3361.2,Medium
2495,14,14,2495,2483,14,2495,2864.32,Small
2496,566,464,2496,2483,566,2496,1994.88,Small
2497,567,567,2497,2483,567,197,4296.6,Medium
2498,17,71,2498,2483,71,176,2224.95,Small
2499,123,123,2499,2483,123,2499,2795.14,Small
2500,1233,481,2500,2483,1233,95,2762.1,Small
2501,20,114,2501,2483,1584,2501,2658,Small
2502,798,554,2502,2483,798,91,5043.87,Medium
2503,21,21,21,2483,21,2503,1210.8,Small
2504,22,14,2504,2483,22,2504,3029.19,Medium
2505,23,23,2505,2483,23,81,10066.6,Large
2506,575,1,2506,2483,575,2506,4121.43,Medium
2507,802,12,2507,2483,802,2507,1135.31,Small
2508,577,174,2508,2483,577,2508,2100.82,Small
2509,106,106,2509,2509,106,2509,2034.35,Small
2510,187,30,2510,2509,187,2510,3027.84,Medium
2511,990,25,2511,2509,990,2511,3104,Medium
2512,189,44,2512,2509,189,2512,3612.43,Medium
2513,190,25,2513,2509,190,2513,2711.88,Small
2514,138,23,2514,2509,993,233,3013.97,Medium
2515,994,197,2515,2509,994,2515,2738.54,Small
2516,113,109,2516,2509,193,2516,2832,Small
2517,114,38,2517,2509,194,2517,4720,Medium
2518,195,34,2518,2509,195,2440,3222,Medium
2519,998,119,2519,2509,998,2519,2231,Small
2520,999,123,2520,2509,999,2520,2296.84,Small
2521,117,0,2521,2509,117,535,4157.2,Medium
2522,119,119,2522,2509,119,585,2146.2,Small
2523,120,44,2523,2509,200,2523,3724.23,Medium
2524,201,41,2524,2509,201,2524,2084.81,Small
2525,122,202,2525,2509,202,2525,3488.78,Medium
2526,151,203,2526,2509,203,2526,1753.06,Small
2527,570,106,2527,2509,570,395,3469.2,Medium
2528,125,31,2528,2509,125,2528,2530.8,Small
2529,126,25,2529,2509,126,1149,2924.32,Small
2530,288,39,2530,2509,288,198,4496.8,Medium
2531,129,4,2531,2509,129,327,6397.44,Medium
2532,2532,112,2532,2509,2532,2532,2577.6,Small
2533,132,121,2533,2509,132,2533,3533.62,Medium
2534,552,481,2534,2534,552,2534,3177.3,Medium
2535,107,20,2535,2534,107,2535,2730.06,Small
2536,554,554,2536,2534,554,2536,1891.78,Small
2537,109,109,2537,2534,109,26,2612.48,Small
2538,110,16,2538,2534,110,2538,2925.76,Small
2539,111,42,2539,2534,111,640,2940.02,Small
2540,112,112,2540,2534,112,2540,3293.24,Medium
2541,113,113,2541,2534,113,2541,2389.68,Small
2542,114,114,2542,2534,114,2542,2172.48,Small
2543,115,115,2543,2534,115,2543,2927.43,Small
2544,116,116,2544,2534,116,2544,2659.54,Small
2545,1226,37,2545,2534,1226,2545,3838,Medium
2546,564,25,2546,2534,564,2546,4142.16,Medium
2547,119,49,2547,2534,565,2547,2172.48,Small
2548,120,120,2548,2534,120,2548,1882.8,Small
2549,567,567,2549,2534,567,581,3477.86,Medium
2550,122,33,2550,2534,122,2550,3323.84,Medium
2551,123,123,2551,2534,123,2551,4195.8,Medium
2552,1233,481,2552,2534,1233,20,4156.58,Medium
2553,74,39,2553,2534,74,2553,3918.75,Medium
2554,572,937,2554,2534,2554,1082,2352.67,Small
2555,21,21,21,2534,21,2555,1089.36,Small
2556,128,128,2556,2534,128,2556,2701.12,Small
2557,574,25,2557,2534,574,2557,2487.04,Small
2558,575,1,2558,2534,575,567,3910.32,Medium
2559,131,131,2559,2534,131,2559,4038.8,Medium
2560,1240,483,2560,2534,1240,2560,3070.4,Medium
2561,552,481,2561,2561,552,38,3763.46,Medium
2562,55,10,10,2561,55,412,2584.8,Small
2563,554,554,2563,2561,554,45,4427.6,Medium
2564,109,109,2564,2561,109,2564,2152.02,Small
2565,110,16,2565,2561,110,73,2353.4,Small
2566,5,5,2566,2561,5,2327,3431.39,Medium
2567,112,112,2567,2561,112,2567,1930.5,Small
2568,560,161,2568,2561,560,19,4774.56,Medium
2569,63,63,2569,2561,63,2569,2592.72,Small
2570,116,116,2570,2561,116,2570,3246.75,Medium
2571,788,120,2571,2561,788,2571,3372.5,Medium
2572,563,131,2572,2561,563,2572,3909.15,Medium
2573,564,25,2573,2561,564,2573,2994.75,Small
2574,14,14,2574,2561,14,300,4472.52,Medium
2575,566,464,2575,2561,566,30,4576.95,Medium
2576,567,567,2576,2561,567,51,2441.04,Small
2577,17,71,2577,2561,71,2577,3106.25,Medium
2578,123,123,2578,2561,123,2578,2706.41,Small
2579,1233,481,2579,2561,1233,2579,4021.53,Medium
2580,20,114,2580,2561,1584,2580,4826.25,Medium
2581,572,937,2581,2561,2554,877,4935.28,Medium
2582,21,21,21,2561,21,113,2754.7,Small
2583,22,14,2583,2561,22,1125,3856.71,Medium
2584,574,25,2584,2561,574,2584,3102.08,Medium
2585,575,1,2585,2561,575,2585,1908.72,Small
2586,802,12,2586,2561,802,2586,7543.75,Large
2587,577,174,2587,2561,577,303,2457.18,Small
2588,106,106,2588,2588,106,2588,2038.87,Small
2589,107,20,2589,2588,107,2589,2499.26,Small
2590,108,108,2590,2588,108,2590,3838.05,Medium
2591,109,109,2591,2588,109,2591,2643.99,Small
2592,1823,313,2592,2588,1823,2592,2315.88,Small
2593,111,42,2593,2588,111,2593,3225.06,Medium
2594,994,197,2594,2588,994,2594,2451.84,Small
2595,113,109,2595,2588,193,2595,2254.98,Small
2596,114,114,2596,2588,114,2596,3939.5,Medium
2597,195,34,2597,2588,195,2597,3424.7,Medium
2598,116,116,2598,2588,116,2598,2914.2,Small
2599,1830,12,2599,2588,1830,2599,2389.6,Small
2600,117,0,2600,2588,117,2600,2428.48,Small
2601,118,52,2601,2588,118,2601,3021.48,Medium
2602,119,119,2602,2588,119,2602,2610.72,Small
2603,120,120,2603,2588,120,2603,3091.19,Medium
2604,121,121,2604,2588,121,2604,2576.2,Small
2605,122,202,2605,2588,202,2605,3232.31,Medium
2606,123,123,2606,2588,123,2606,3573.6,Medium
2607,570,106,2607,2588,570,2607,2022.51,Small
2608,74,39,2608,2588,74,2608,3717.5,Medium
2609,126,25,2609,2588,126,2609,2185.15,Small
2610,128,128,2610,2588,128,2610,2883.53,Small
2611,574,25,2611,2588,574,2579,5017.57,Medium
2612,2532,112,2612,2588,2532,2612,1463,Small
2613,132,121,2613,2588,132,2613,2352.59,Small
2614,26,17,2614,2614,26,532,4460.82,Medium
2615,134,134,2615,2614,134,162,4758.18,Medium
2616,28,28,2616,2614,28,114,4597.2,Medium
2617,29,5,2617,2614,29,15,4114.8,Medium
2618,30,30,2618,2614,30,85,2104,Small
2619,138,138,2619,2614,138,2619,3195.27,Medium
2620,32,108,2620,2614,139,2620,3611.16,Medium
2621,33,33,2621,2614,33,2621,2000.77,Small
2622,34,34,2622,2614,34,2622,2314.26,Small
2623,35,35,2623,2614,35,1125,3871.89,Medium
2624,143,143,2624,2614,143,2624,2728,Small
2625,144,44,2625,2614,144,1986,5614,Medium
2626,38,38,2626,2614,38,983,4628.8,Medium
2627,39,39,2627,2614,39,2627,3641.4,Medium
2628,40,21,21,2614,40,2628,4048,Medium
2629,148,18,2629,2614,148,2629,2321.46,Small
2630,42,42,2630,2614,42,226,3256.96,Medium
2631,43,43,2631,2614,43,45,4208,Medium
2632,151,35,2632,2614,151,2632,2973.9,Small
2633,124,11,2633,2614,284,429,4248.3,Medium
2634,205,134,2634,2614,205,81,9558.8,Large
2635,123,28,2635,2614,206,2635,2650.56,Small
2636,48,25,2636,2614,287,279,3761.37,Medium
2637,208,44,2637,2614,208,648,4301.34,Medium
2638,50,44,2638,2614,209,2638,1864.56,Small
2639,52,52,2639,2614,52,32,3576.8,Medium
2640,53,25,2640,2614,53,2640,3722.32,Medium
2641,552,481,2641,2641,552,431,3986.56,Medium
2642,55,10,10,2641,55,24,3417.12,Medium
2643,783,25,2643,2641,783,2643,2691.09,Small
2644,3,3,2644,2641,3,1775,2752.6,Small
2645,5,5,2645,2641,5,718,4527.72,Medium
2646,7,7,2646,2641,7,432,3957.05,Medium
2647,63,63,2647,2641,63,120,2818,Small
2648,10,10,10,2641,10,432,3199.86,Medium
2649,788,120,2649,2641,788,2649,2402.75,Small
2650,563,131,2650,2641,563,191,6055.72,Medium
2651,13,13,2651,2641,13,69,5465.16,Medium
2652,14,14,2652,2641,14,1170,6378.72,Medium
2653,15,15,2653,2641,15,2653,5392.8,Medium
2654,793,196,2654,2641,793,36,3986.5,Medium
2655,17,71,2655,2641,71,2655,4009.23,Medium
2656,18,18,2656,2641,18,715,7119,Large
2657,1233,481,2657,2641,1233,285,4072.2,Medium
2658,20,114,2658,2641,1584,1363,4094.51,Medium
2659,798,554,2659,2641,798,2659,3302.4,Medium
2660,21,21,21,2641,21,2660,3186.48,Medium
2661,22,14,2661,2641,22,2661,1668.25,Small
2662,23,23,2662,2641,23,175,7154.5,Large
2663,575,1,2663,2641,575,16,2810.83,Small
2664,802,12,2664,2641,802,2664,2018.31,Small
2665,577,174,2665,2641,577,225,5642.83,Medium
2666,552,481,2666,2666,552,2666,3273.6,Medium
2667,55,10,10,2666,55,2667,3268,Medium
2668,109,109,2668,2666,109,2668,2688,Small
2669,110,16,2669,2666,110,2669,3715.2,Medium
2670,5,5,2670,2666,5,2670,4608,Medium
2671,8,36,2671,2666,2358,2671,3131.2,Medium
2672,63,63,2672,2666,63,2672,2678.4,Small
2673,10,10,10,2666,10,2673,1747.2,Small
2674,788,120,2674,2666,788,2674,2944,Small
2675,563,131,2675,2666,563,2675,2956.8,Small
2676,564,25,2676,2666,564,2676,2052,Small
2677,14,14,2677,2666,14,2677,3164.8,Medium
2678,566,464,2678,2666,566,2678,1740,Small
2679,567,567,2679,2666,567,2679,1777.6,Small
2680,17,71,2680,2666,71,2680,1831.2,Small
2681,123,123,2681,2666,123,2681,3609.6,Medium
2682,1233,481,2682,2666,1233,2682,2112,Small
2683,20,20,2683,2666,20,429,3644.12,Medium
2684,798,554,2684,2666,798,2684,3523.85,Medium
2685,21,21,21,2666,21,584,5001.92,Medium
2686,22,14,2686,2666,22,735,5208.72,Medium
2687,574,25,2687,2666,574,2687,3018.88,Medium
2688,575,1,2688,2666,575,2688,1902.4,Small
2689,802,12,2689,2666,802,2689,7084,Large
2690,577,174,2690,2666,577,2690,2620.8,Small
2691,106,106,2691,2691,106,2691,3164.46,Medium
2692,2692,114,2692,2691,2692,378,4219.2,Medium
2693,108,108,2693,2691,108,2693,3828.3,Medium
2694,189,44,2694,2691,189,168,2334.99,Small
2695,190,25,2695,2691,190,2695,4407.5,Medium
2696,111,42,2696,2691,111,173,2812.8,Small
2697,994,197,2697,2691,994,2697,4055.04,Medium
2698,113,109,2698,2691,193,899,3891.66,Medium
2699,114,114,2699,2691,114,2699,2488.32,Small
2700,195,34,2700,2691,195,899,4447.4,Medium
2701,116,116,2701,2691,116,634,4187.22,Medium
2702,999,123,2702,2691,999,2702,4615.68,Medium
2703,117,0,2703,2691,117,587,3245.4,Medium
2704,118,52,2704,2691,118,2704,2203.75,Small
2705,119,119,2705,2691,119,2705,3446,Medium
2706,120,120,2706,2691,120,2706,1939.3,Small
2707,121,121,2707,2691,121,429,3473.78,Medium
2708,122,202,2708,2691,202,2708,2884.8,Small
2709,1307,14,2709,2691,1307,2709,2670.65,Small
2710,570,106,2710,2691,570,2710,3440,Medium
2711,125,31,2711,2691,125,2711,2770.78,Small
2712,126,25,2712,2691,126,2712,2397.54,Small
2713,128,128,2713,2691,128,2713,3275.56,Medium
2714,574,25,2714,2691,574,2714,4143.6,Medium
2715,2532,112,2715,2691,2532,44,5192.64,Medium
2716,132,121,2716,2691,132,483,3029.04,Medium
2717,106,106,2717,2717,106,621,2556.18,Small
2718,187,30,2718,2717,187,2718,3753.9,Medium
2719,108,108,2719,2717,108,2719,2562.3,Small
2720,189,44,2720,2717,189,2720,3245.58,Medium
2721,190,25,2721,2717,190,85,2204.6,Small
2722,111,42,2722,2717,111,2722,3003,Medium
2723,994,197,2723,2717,994,62,2526.48,Small
2724,113,109,2724,2717,193,2724,1747.9,Small
2725,114,114,2725,2717,114,2725,3267.25,Medium
2726,195,34,2726,2717,195,2726,2818.53,Small
2727,116,116,2727,2717,116,2727,2955.54,Small
2728,999,123,2728,2717,999,2728,2885.05,Small
2729,117,0,2729,2717,117,2729,3162.95,Medium
2730,118,52,2730,2717,118,2730,4071.5,Medium
2731,119,119,2731,2717,119,113,2969.46,Small
2732,120,120,2732,2717,120,2732,3396.44,Medium
2733,121,175,2733,2717,2733,78,4692.6,Medium
2734,122,202,2734,2717,202,216,3515.7,Medium
2735,1307,14,2735,2717,1307,2735,3380.69,Medium
2736,570,106,2736,2717,570,2736,3204.57,Medium
2737,125,31,2737,2717,125,2737,2588.04,Small
2738,126,25,2738,2717,126,2738,2854.75,Small
2739,128,128,2739,2717,128,464,4025.6,Medium
2740,574,25,2740,2717,574,2740,2864.4,Small
2741,2532,112,2741,2717,2532,211,3789.72,Medium
2742,132,121,2742,2717,132,2742,2439.99,Small
2743,552,481,2743,2743,552,2743,2949.12,Small
2744,107,20,2744,2743,107,2744,1539.72,Small
2745,554,554,2745,2743,554,2745,2213.38,Small
2746,109,109,2746,2743,109,2746,2919.58,Small
2747,110,16,2747,2743,110,2747,3778.28,Medium
2748,5,5,2748,2743,5,2748,3233.49,Medium
2749,112,112,2749,2743,112,2749,3431.25,Medium
2750,560,161,2750,2743,560,2750,2546.8,Small
2751,63,63,2751,2743,63,2751,2953.86,Small
2752,116,116,2752,2743,116,2752,3183.29,Medium
2753,788,120,2753,2743,788,2753,2466.7,Small
2754,563,131,2754,2743,563,2754,2363.22,Small
2755,564,25,2755,2743,564,2755,2487.45,Small
2756,14,14,2756,2743,14,2756,2249.05,Small
2757,566,464,2757,2743,566,2757,2061.12,Small
2758,567,567,2758,2743,567,2758,4071.14,Medium
2759,17,71,2759,2743,71,2759,2656.29,Small
2760,123,123,2760,2743,123,2760,2736.36,Small
2761,1233,481,2761,2743,1233,2761,3348.93,Medium
2762,74,39,2762,2743,74,2762,2893,Small
2763,572,937,2763,2743,2554,2763,1661.22,Small
2764,21,21,21,2743,21,2572,4277.35,Medium
2765,128,128,2765,2743,128,2765,2502.9,Small
2766,574,25,2766,2743,574,2766,3801.6,Medium
2767,575,1,2767,2743,575,2767,3144.96,Medium
2768,802,12,2768,2743,802,2768,2031.4,Small
2769,577,174,2769,2743,577,2769,2674.17,Small
2770,552,481,2770,2770,552,2770,2526.72,Small
2771,107,20,2771,2770,107,2771,1348.76,Small
2772,554,554,2772,2770,554,2772,875.91,Small
2773,109,109,2773,2770,109,2773,1874.05,Small
2774,110,16,2774,2770,110,2774,1671.44,Small
2775,111,42,2775,2770,111,2775,1668.4,Small
2776,112,112,2776,2770,112,2776,2301.75,Small
2777,113,113,2777,2770,113,2777,1459.92,Small
2778,114,114,2778,2770,114,2778,1209.59,Small
2779,115,115,2779,2770,115,2779,2145.12,Small
2780,116,116,2780,2770,116,2780,1416.39,Small
2781,1226,37,2781,2770,1226,2781,1843.52,Small
2782,564,25,2782,2770,564,2782,1199.31,Small
2783,119,49,2783,2770,565,2783,1875.2,Small
2784,120,120,2784,2770,120,2784,2477.23,Small
2785,567,567,2785,2770,567,2785,948.99,Small
2786,122,33,2786,2770,122,2786,1823.42,Small
2787,123,123,2787,2770,123,2787,1485.8,Small
2788,19,0,2788,2770,19,2788,3789.72,Medium
2789,74,39,2789,2770,74,2789,2060.37,Small
2790,572,937,2790,2770,2554,2790,2579.36,Small
2791,21,21,21,2770,21,2791,2189.6,Small
2792,128,128,2792,2770,128,2792,1624.25,Small
2793,574,25,2793,2770,574,2793,4357.5,Medium
2794,575,1,2794,2770,575,2794,1367.48,Small
2795,131,131,2795,2770,131,2795,1122.4,Small
2796,1240,483,2796,2770,1240,2796,2419.62,Small
2797,106,106,2797,2797,106,2797,1419.5,Small
2798,187,30,2798,2797,187,2798,2184,Small
2799,108,108,2799,2797,108,2799,2079.04,Small
2800,189,44,2800,2797,189,2800,1724.97,Small
2801,190,25,2801,2797,190,2801,3003,Medium
2802,111,42,2802,2797,111,2802,1846.42,Small
2803,994,197,2803,2797,994,2803,2009.2,Small
2804,113,109,2804,2797,193,2804,1804.04,Small
2805,114,114,2805,2797,114,2805,2109.66,Small
2806,195,34,2806,2797,195,2806,2682.96,Small
2807,116,116,2807,2797,116,2807,2280.24,Small
2808,999,123,2808,2797,999,2808,1192.56,Small
2809,117,0,2809,2797,117,2809,1506.96,Small
2810,118,52,2810,2797,118,2810,1472.62,Small
